Feed name,Headline,Publication,Date,Time,Media type,Link,Language,Page number,Area (sq. cm),Section,Story Lead?,Story ID,Source Country,Source Region,Source Subregion,Reach Value,Reach Type,DAZN [mentions],DAZN [sentiment],DAZN [salience],Aviation relevant,Call of Duty,Cloud,DAZN Media announcement,DAZN TMO Irrelevant,Exclusions,ICA - Relevant coverage,Not launch,relevant,Remove,SAV irrelevant,SAV relevant,Spyro,Sentiment / Negative,Sentiment / Neutral,Sentiment / Positive
DAZN: Spain,"Lorca, start of Osasuna's cupbear trip",Diario de Navarra,19/12/2019,05:11:53,Online,https://article.signal-ai.com/9af14aaa-cd43-323f-8e9a-db94b5e0195f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,0c18c142-2fff-4db5-bb38-d8cb82f82c07,Spain,Europe,Southern Europe,175000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,International time and where to see the Kirolbet Baskonia-Real Madrid,EL ESPAÑOL,19/12/2019,01:04:55,Online,https://article.signal-ai.com/0ed34fa1-1dd6-3991-8bc6-495fa16d4aa0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,2b3ac6c3-7adf-436e-9955-559259339828,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"Cup. Face (19 h, DAZN) in the tournament of the K.O. to forget the competition domestic",El Punt Avui Comarques Gironines,19/12/2019,00:00:00,Print,https://article.signal-ai.com/b00dfbb6-85a7-3950-bf3d-3cdd0fc89526?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Catalan,,,,Y,ee840f26-1f74-4ea2-83d5-bfa23145351f,Spain,Europe,Southern Europe,7500,circulation,1,neutral,1,,,,,,,,,,,,,,,,
DAZN: Spain,"The Cup, opportunity and responsibility",La Voz de Galicia,19/12/2019,04:00:00,Online,https://article.signal-ai.com/c41563e9-342b-3a02-b507-297af72af995?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,e64f95a7-88d6-48cb-bb05-7321c82a1c26,Spain,Europe,Southern Europe,375000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"The Cup, opportunity and responsibility",La Voz de Galicia,19/12/2019,00:00:00,Print,https://article.signal-ai.com/5a0a5098-47b2-3a0f-8924-33af37a3fa30?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,Deportes,N,e64f95a7-88d6-48cb-bb05-7321c82a1c26,Spain,Europe,Southern Europe,75000,circulation,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Without the guru before the Peña Azagresa,La Voz de Galicia,19/12/2019,00:00:00,Print,https://article.signal-ai.com/ac0dfc25-0ba8-3a31-b254-e681d1b8bae4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,Deportes,Y,d59c8f5f-d30d-4208-87de-d9eea24c762f,Spain,Europe,Southern Europe,75000,circulation,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Granada will know this Friday the rival to be measured in January,Ideal,19/12/2019,00:00:00,Print,https://article.signal-ai.com/b4aa483a-6192-374e-b599-5f36ed27f049?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,granada/deportes,Y,d1e30bd5-97de-4de9-924e-d98e7f7e3543,Spain,Europe,Southern Europe,30000,circulation,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"The Sports Lorca dreams of toppling Osasuna, a historic who flies high; Hugo Issa, the new owner of the blanquiazul entity, intends to pay another payroll to his team with tonight's Cup locker.",La Verdad,19/12/2019,00:00:00,Print,https://article.signal-ai.com/04a00f35-7cfc-3a3d-8c68-274070b61892?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,murcia/deportes,Y,d1b6958d-8051-40ac-9a3b-a7733c8f5960,Spain,Europe,Southern Europe,30000,circulation,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,The Celtic mutates for their premiere cupbearer,Faro de Vigo,19/12/2019,00:00:00,Print,https://article.signal-ai.com/d6e46cf5-c7af-38be-9a16-bff92bbae3ac?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,Vigo,Y,b9e91052-cf51-485e-9fa0-81743bb81e4a,Spain,Europe,Southern Europe,30000,circulation,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"The Valencia Basket meets the Chacho and threatens to storm the Top 8; the taronja seek the fifth victory followed in their first match at the Milan forum with the casualties of Vives, tailor and San Emeterio",Las Provincias,19/12/2019,00:00:00,Print,https://article.signal-ai.com/2e955204-619d-33eb-b953-8b78ac67b897?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,deportes,Y,76f57b4c-6717-4073-82ce-15e0c3265e67,Spain,Europe,Southern Europe,30000,circulation,1,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,International time and where to see the Olimpia Milano-Valencia Basket,EL ESPAÑOL,18/12/2019,23:50:10,Online,https://article.signal-ai.com/e52d746a-f52d-37f5-877a-52e2a09f4472?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,267f3ec2-2364-4d8b-a1aa-2ff985469e72,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Real Madrid will seek the tenth in Vitoria against a heteróclito Baskonia,EL ESPAÑOL,18/12/2019,23:28:17,Online,https://article.signal-ai.com/c5ef9402-6fb9-3fc8-999a-33c020b9e85d?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,ac16b714-acab-41db-ae60-76f089a6a08b,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,2,neutral,0.3,,,,,,,,,,,,,,,,
DAZN: Spain,International schedule and where to see the Atlético Antoniano-Real Betis,EL ESPAÑOL,18/12/2019,23:22:49,Online,https://article.signal-ai.com/58aab614-1d96-3bbb-bdad-ec86635c71df?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,652f8460-b477-4177-931c-7705950dd2e6,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,International schedule and where to see the Lorca-Osasuna of Copa del Rey,EL ESPAÑOL,18/12/2019,22:59:42,Online,https://article.signal-ai.com/d1d8937b-eb95-3206-a4c6-55e8970a912f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,f2d4bea0-24ed-48f5-8934-d5d520d50590,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,International schedule and where to see the Melilla CD-Levante of the Copa del Rey,EL ESPAÑOL,18/12/2019,19:59:47,Online,https://article.signal-ai.com/c917fbbc-3c0b-341e-a256-63909305ac88?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,86682938-2c4b-4974-afce-c44bd5665c31,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"How to see Melilla vs. Raise the King's Cup in DAZN: Streaming, How to sign up and test for free",MSN Spain,18/12/2019,19:57:36,Online,https://article.signal-ai.com/b9c81611-b14e-3960-bd2b-71c193ab07ae?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,eba482e6-08c4-46d3-8ff5-6536b769a26a,Spain,Europe,Southern Europe,37500000,monthly-unique-visitors,9,positive,1.8,,,,,,,,,,,,,,,,
DAZN: Spain,"How to see the Bergantiños vs. Seville of the King's Cup in DAZN: Streaming, signing up and free trial",MSN Spain,18/12/2019,19:57:36,Online,https://article.signal-ai.com/7c46ef11-e161-3f87-a98b-9d4c0e6edb22?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,6bb6742e-67df-4cc9-a7b7-11de23afcb12,Spain,Europe,Southern Europe,37500000,monthly-unique-visitors,9,positive,1.4,,,,,,,,,,,,,,,,
DAZN: Spain,International schedule and where to see the Becerril - Royal Society of Copa del Rey,EL ESPAÑOL,18/12/2019,19:43:02,Online,https://article.signal-ai.com/cf2b8169-9943-325b-84aa-d7416ea18cb6?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,31fa474f-0cbe-44e7-954b-53dbbcd7fe33,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,International time and where to see the Peña Azagresa-Celta de Vigo,EL ESPAÑOL,18/12/2019,19:27:15,Online,https://article.signal-ai.com/170895ff-b1b1-3940-8aca-74b96d458151?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,143fbbfd-57bb-40bf-84b8-0315c87d8d2a,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Why don't Hazard play for Barcelona?,Yahoo,18/12/2019,19:35:17,Online,https://article.signal-ai.com/067e30de-ec39-30ac-88de-e48c1c54100b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,00b0476a-fc51-4966-85bd-180ed9610001,United States,Americas,Northern America,,,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,The Palmar can't ring the bell before the Getafe.,La Opinion de Murcia,18/12/2019,19:06:05,Online,https://article.signal-ai.com/9632df34-61a3-3706-b092-61b5f54f27ac?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,2052588e-3437-4745-aa8b-ba842cef5ba4,Spain,Europe,Southern Europe,375000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,
DAZN: Spain,International time and where to see Lleida Esportiu-Espanyol,EL ESPAÑOL,18/12/2019,18:52:29,Online,https://article.signal-ai.com/0841372e-09f2-31a6-ba49-5f499e7e6073?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,e364bb92-3ade-4d13-9cdd-b0cbd751a305,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Where can you see the classic between FC Barcelona and Real Madrid?,Mira Jerez,18/12/2019,18:07:48,Online,https://article.signal-ai.com/f46f48be-e911-36e7-ae9c-d6c640f94d93?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,ed024e10-28b6-4d29-85ce-93d663853c86,Spain,Europe,Southern Europe,30000,monthly-unique-visitors,4,positive,0.2,,,,,,,,,,,,,,,,
DAZN: Spain,Prior to the Kirolbet Baskonia-Real Madrid,SIGLO XXI,18/12/2019,16:30:21,Online,https://article.signal-ai.com/c5cf8aaf-ddbb-36d9-8f93-99ca5313cec6?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,d629db03-cd9a-4c7f-97bb-4fe7b7d66a48,Spain,Europe,Southern Europe,7500,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Prior to the Kirolbet Baskonia-Real Madrid,Bolsamania,18/12/2019,16:26:34,Online,https://article.signal-ai.com/466594ad-586a-3ef5-9145-1b07aa0c5744?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,d629db03-cd9a-4c7f-97bb-4fe7b7d66a48,Spain,Europe,Southern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Prior to AX Armani Exchange Milan-Valencia Basket,SIGLO XXI,18/12/2019,16:30:20,Online,https://article.signal-ai.com/4e1f91d3-cbba-3a9e-a3fc-3f5f339696dc?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,9eb97d3d-367b-4fb3-9157-cb6789cc439e,Spain,Europe,Southern Europe,7500,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Prior to AX Armani Exchange Milan-Valencia Basket,Bolsamania,18/12/2019,16:26:33,Online,https://article.signal-ai.com/c6119e82-c63d-389f-a833-446c4d828bc8?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,9eb97d3d-367b-4fb3-9157-cb6789cc439e,Spain,Europe,Southern Europe,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"The Inter, pending the classic: Antonio Conte insists for Arturo Vidal",Yahoo,18/12/2019,16:31:14,Online,https://article.signal-ai.com/35f4e0f2-55c3-36d3-bcb7-a1a00ea23baf?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,449db5cb-6d6c-4615-b0aa-91f5f5fa2974,United States,Americas,Northern America,,,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,The Lleida-Spain invites you to relive the dreams and avoid nightmares,Ara Cat,18/12/2019,16:12:33,Online,https://article.signal-ai.com/d868e938-25bc-385f-86cb-aa1f6515c8ae?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Catalan,,,,Y,608af0ac-8a2d-4a31-b442-d1bca12225cc,Spain,Europe,Southern Europe,375000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Mediapro buys Europe League in France after failure with Champions,Expansion (Spain),18/12/2019,15:29:32,Online,https://article.signal-ai.com/d6f79c0e-c1c9-398c-a9b9-195461b981ad?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,portada,Y,e81d4fb0-4f65-4c75-afd5-c29fd46b4772,Spain,Europe,Southern Europe,875000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Arturo Vidal ' exploza por no ser titular ante Real Madrid,Yahoo,18/12/2019,15:42:51,Online,https://article.signal-ai.com/2e61adf1-628b-3375-b8a3-53bb00f53bf2?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,c28ba5f7-bc00-49da-8e1b-f309b7b709f2,United States,Americas,Northern America,,,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Lorca Deportiva-Osasuna: schedule and where to watch The Game of the Copa del Rey,La Vanguardia,18/12/2019,14:00:00,Online,https://article.signal-ai.com/225057d3-6da0-36a2-bc4a-2fd99e6eb071?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,ea7902c0-486b-4977-bffa-b1001238b518,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Where to see the classic Around the world?,Mundo Deportivo,18/12/2019,13:31:01,Online,https://article.signal-ai.com/4ca3457b-d785-3856-b375-56921ac2629c?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,28f0f56a-340c-4f53-adb0-507c7bccbf05,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,5,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"This 65 "" Philips TV is now cheaper than ever: only 543€ and with 4K and HDR",Computer Hoy,18/12/2019,13:00:06,Online,https://article.signal-ai.com/8c508b84-0f81-39a6-b412-b202ea2eaf19?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,b001e929-2235-4983-9ecc-44f94c1bb76e,Spain,Europe,Southern Europe,3750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"Liverpool plays two games in 24 hours at 5,500 kilometers",Tenemos Noticias,18/12/2019,12:21:40,Online,https://article.signal-ai.com/aef3cddc-bc4e-3951-909d-1b90a837abc9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,160853d0-c18e-414d-a3f7-a7dddf6ed461,,,,75000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Surprise and excitement with the T-shirt of Aduriz,Mundo Deportivo,18/12/2019,12:19:49,Online,https://article.signal-ai.com/1c985ee4-abf1-3d1d-b1f0-9cb73be4e653?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,4bab4e0c-81f5-4028-9cc1-eb8b7e7cc2f8,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,The dream of the Seville Cup starts in Galicia,Yahoo,18/12/2019,12:23:28,Online,https://article.signal-ai.com/0c28e414-133e-393b-92bd-1f62f110387b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,7321797d-fa9b-49a9-b51f-c0bda7a3b909,United States,Americas,Northern America,,,15,neutral,0.95,,,,,,,,,,,,,,,,
DAZN: Spain,The dream of the Seville Cup starts in Galicia,Yahoo! Deportes España,18/12/2019,12:06:41,Online,https://article.signal-ai.com/09d630e4-92b9-3143-94e4-23ca6e97d719?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,7321797d-fa9b-49a9-b51f-c0bda7a3b909,Spain,Europe,Southern Europe,175000000,monthly-unique-visitors,15,neutral,0.95,,,,,,,,,,,,,,,,
DAZN: Spain,Becerril-R. Society: schedule and where to watch The Game Of The King's Cup,La Vanguardia,18/12/2019,14:00:00,Online,https://article.signal-ai.com/0ba5db83-9136-32f5-b3d1-d5895fc49319?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,ed8cf5fb-6cce-419c-a849-56905c0289c8,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Peña Azagresa-Celtic: time and where to watch The Game Of The King's Cup,La Vanguardia,18/12/2019,12:00:00,Online,https://article.signal-ai.com/f0ed8804-ac0d-3660-8da2-028b1e2a7190?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,d3130545-5d02-42ba-a887-64f5f28ef0c9,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Julio César Chávez Jr. is suspended temporarily. he'll fight Daniel Jacobs . ,CE Noticias Financieras Spanish,18/12/2019,12:00:00,Print,https://article.signal-ai.com/137e3e55-9b40-3d0e-a870-a0fb31a38458?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,8ad0df2a-03e3-44f1-b2b3-fb77ac1312b8,United States,Americas,Northern America,,,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Lleida Esportiu-Espanyol: schedule and where to watch The Game Of The King's Cup,La Vanguardia,18/12/2019,12:00:00,Online,https://article.signal-ai.com/4bff434f-9a44-368c-bceb-fc78d92e0e37?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,56f3f472-e459-4e1c-ade0-feecb3cd50ec,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Liverpool plays two games in 24 hours at 5,500 kilometers | sports",SpainsNews.com,18/12/2019,11:52:12,Online,https://article.signal-ai.com/9336d509-8e2b-3306-a670-010ed66f934f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,c48d525f-ba5b-47d6-9d08-35644171ae5b,Spain,Europe,Southern Europe,3000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"Liverpool plays two games in 24 hours at 5,500 kilometers",El País,18/12/2019,11:43:37,Online,https://article.signal-ai.com/cb14c73f-7485-334f-a59a-990150facb56?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,988efa98-2f70-479d-ad87-a0a7229d0609,Spain,Europe,Southern Europe,6250000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"Liverpool plays two games in 24 hours at 5,500 kilometers",Entorno Inteligente,18/12/2019,14:16:35,Online,https://article.signal-ai.com/2c177d42-971a-3e14-836f-429de46c0d2a?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,988efa98-2f70-479d-ad87-a0a7229d0609,Venezuela,Americas,South America,75000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,The Italian Supercup will be seen exclusively in Spain in DAZN,Yahoo,18/12/2019,11:41:24,Online,https://article.signal-ai.com/a1afad44-c459-3eae-9a56-aa4b28030291?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,a1b20368-b886-4afc-a0fb-b608b7f7b2d6,United States,Americas,Northern America,,,5,positive,1.4,,,,,,,,,,,,,,,,
DAZN: Spain,The Italian Supercup will be seen exclusively in Spain in DAZN,Yahoo! Deportes España,18/12/2019,11:32:23,Online,https://article.signal-ai.com/d565d9d7-bb09-3811-b611-382e3fedccba?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,a1b20368-b886-4afc-a0fb-b608b7f7b2d6,Spain,Europe,Southern Europe,175000000,monthly-unique-visitors,5,positive,1.4,,,,,,,,,,,,,,,,
DAZN: Spain,"Sergio, the champion of Europe who makes his living in the ring... and a carny.",Marca,18/12/2019,11:28:57,Online,https://article.signal-ai.com/8f256d54-a930-3cf6-bca6-9248123decce?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,9e797de2-8a57-43d5-97ba-aaef30491971,Spain,Europe,Southern Europe,6250000,monthly-unique-visitors,1,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Barcelona vs. Real Madrid: what time and where to see the Spanish classic,CNN Wire - Espanol,18/12/2019,12:00:00,Online,https://article.signal-ai.com/a6bda64c-dc34-33d7-b592-171e11a9b35b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,749f0f2f-95df-4958-8be9-4e87fe5daec6,United States,Americas,Northern America,37500000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,The panenka that condemned the Piqué Andorra,ABC (Spain),18/12/2019,10:40:01,Online,https://article.signal-ai.com/d152c947-e32c-3a58-845a-c1fda46801ae?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,c9be611f-2329-44d5-a193-45cf5c39c173,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,2,negative,0.1,,,,,,,,,,,,,,,,
DAZN: Spain,"Bergantiños-Seville: timetable, TV and how and where to watch live",AS.com,18/12/2019,09:49:09,Online,https://article.signal-ai.com/9f7bc965-3394-3174-923b-3ff696fba5c3?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,3960cc01-7641-44bc-843b-e046dc6a4b66,Spain,Europe,Southern Europe,8750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Bergantiños-Seville: hours and where to watch the Copa del Rey game on TV today,Marca,18/12/2019,09:32:10,Online,https://article.signal-ai.com/e5dbd31b-9dd0-3eb3-a7cf-8dd8c77d0ab3?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,5a549689-e217-470c-84cd-5f4d2b1cfe3f,Spain,Europe,Southern Europe,6250000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"Games today, December 18, in the King's Cup: hours and TV",AS.com,18/12/2019,08:39:38,Online,https://article.signal-ai.com/f0417267-d0b0-3068-bf8f-089886b7c2fe?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,642a0ffd-4443-4205-9374-8be555cce172,Spain,Europe,Southern Europe,8750000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,
DAZN: Spain,Bergantiños-Seville: few probatures,Marca,18/12/2019,08:08:55,Online,https://article.signal-ai.com/f66ebc45-636c-39c8-b7a5-005fd3bf2085?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,e7dc07b4-dc58-4efc-b203-f49c01149491,Spain,Europe,Southern Europe,6250000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,The CD Leganés is still in Copa del Rey after beating FC Andorra in the penalties.,Cadena SER,18/12/2019,06:48:19,Online,https://article.signal-ai.com/963336d6-6cfa-3446-a7b8-b617f02a1045?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,e9af737c-d889-4340-8531-f915b3855798,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,
DAZN: Spain,Monterrey vs Liverpool [live here]: for the pass to the final of the Club World Cup today,Entorno Inteligente,18/12/2019,06:00:34,Online,https://article.signal-ai.com/74ed2abe-2866-3962-a46a-34438d21f927?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,2da99082-a304-4e7f-902e-4713ffe3af78,Venezuela,Americas,South America,75000,monthly-unique-visitors,2,positive,0.1,,,,,,,,,,,,,,,,
DAZN: Spain,"The Másmobile television (Yoigo) already has 100,000 customers after integrating Amazon and Netflix",EL ESPAÑOL,18/12/2019,02:23:54,Online,https://article.signal-ai.com/4c200d19-29f8-36e0-afb1-3a998e09265e?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,25214d50-0cf2-4762-a8df-563a3474caa0,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Julio César Chávez Jr. is suspended temporarily. he'll fight Jacobs . ,Milenio.com,18/12/2019,01:08:34,Online,https://article.signal-ai.com/c07b8fb5-f6de-384c-9e51-576e975e5b5f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,d944cfda-05c0-418d-a0c0-f7dc8e6e94ce,Mexico,Americas,Central America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,International schedule and where to see the Tolosa-Real Valladolid,EL ESPAÑOL,18/12/2019,00:06:57,Online,https://article.signal-ai.com/dfe288fd-a948-3b2c-a1c8-7a950c663252?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,627e8539-ed5f-4656-8122-4479e54bdf12,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,BRIEF,El Punt Avui Comarques Gironines,18/12/2019,00:00:00,Print,https://article.signal-ai.com/7d3d902d-08ea-327a-bf10-60c759d7d38e?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Catalan,,,,Y,e1fe018f-61d7-4494-bf66-38d32c07afc6,Spain,Europe,Southern Europe,7500,circulation,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Barça goalkeeper Ter Stegen reveals his first Clasico memories,Sport.es,18/12/2019,00:00:00,Online,https://article.signal-ai.com/c560e0d3-f93c-3812-96f4-0c47ba422733?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,301afedb-32eb-45d8-955a-62588afc1484,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
